incident_id,city,road_name,vehicle_type,accident_type,severity,weather_condition,road_condition,cause,driver_age,driver_gender,injury_count,damage_cost_php,latitude,longitude,datetime,hour,day_of_week,month_name,is_weekend,age_group
MMTI-2025-0260,Pasig,C5,Taxi,Pedestrian,Minor,Rain,Dry,Reckless Driving,59,Female,3,39500,14.552825,120.910016,2025-10-21 21:31:00,9 PM,Tuesday,October,False,41-60
MMTI-2025-0261,San Juan,Ortigas Ave,Taxi,Side-swipe,Unknown,Rain,Dry,Distracted Driving,66,Male,0,19500,14.632671,120.934102,2025-03-31 01:54:00,1 AM,Monday,March,False,Senior
MMTI-2025-0262,Mandaluyong,C5,Bus,Side-swipe,Major,Clear,Unknown,Unknown,47,Male,3,90000,14.670134,121.05998,2025-07-03 14:39:00,2 PM,Thursday,July,False,41-60
MMTI-2025-0263,Pasig,EDSA,Taxi,Rear-end,Minor,Cloudy,Unknown,Unknown,69,Female,1,80000,14.57595,120.97172,2025-11-29 05:07:00,5 AM,Saturday,November,True,Senior
MMTI-2025-0264,Pasig,Aurora Blvd,Truck,Collision,Unknown,Cloudy,Dry,Distracted Driving,34,Male,0,92000,14.673666,121.004964,2025-01-15 21:56:00,9 PM,Wednesday,January,False,26-40
MMTI-2025-0265,Caloocan,Ortigas Ave,Jeepney,Pedestrian,Unknown,Clear,Unknown,Mechanical Failure,48,Male,0,88500,14.628281,120.929731,2025-10-23 23:36:00,11 PM,Thursday,October,False,41-60
MMTI-2025-0266,Manila,Commonwealth Ave,Jeepney,Hit and Run,Unknown,Rain,Dry,Unknown,38,Female,2,37500,14.51007,120.944541,2025-10-13 19:03:00,7 PM,Monday,October,False,26-40
MMTI-2025-0267,Caloocan,C5,Truck,Hit and Run,Unknown,Cloudy,Dry,Unknown,46,Male,0,65500,14.649048,120.903554,2025-11-26 12:25:00,12 PM,Wednesday,November,False,41-60
MMTI-2025-0268,Quezon City,España Blvd,Motorcycle,Collision,Unknown,Clear,Slippery,Mechanical Failure,59,Female,2,48500,14.665062,121.063318,2025-07-26 13:02:00,1 PM,Saturday,July,True,41-60
MMTI-2025-0269,Pasig,Katipunan Ave,Truck,Side-swipe,Unknown,Clear,Dry,Mechanical Failure,18,Male,2,83000,14.692887,120.958397,2025-08-21 10:35:00,10 AM,Thursday,August,False,18-25
MMTI-2025-0270,Taguig,EDSA,Car,Hit and Run,Major,Rain,Unknown,Distracted Driving,34,Female,1,17000,14.686043,120.978579,2025-09-25 11:44:00,11 AM,Thursday,September,False,26-40
MMTI-2025-0271,Marikina,C5,Taxi,Hit and Run,Minor,Rain,Unknown,Distracted Driving,67,Female,3,86000,14.617863,121.00084,2025-08-23 06:45:00,6 AM,Saturday,August,True,Senior
MMTI-2025-0272,Quezon City,España Blvd,Truck,Pedestrian,Unknown,Clear,Wet,Drunk Driving,64,Female,0,51500,14.631504,121.021232,2025-09-13 00:33:00,12 AM,Saturday,September,True,Senior
MMTI-2025-0273,Navotas,Taft Ave,Jeepney,Rear-end,Fatal,Cloudy,Slippery,Reckless Driving,46,Female,1,54500,14.620505,121.077287,2025-06-14 16:56:00,4 PM,Saturday,June,True,41-60
MMTI-2025-0274,Quezon City,Ortigas Ave,UV Express,Pedestrian,Major,Rain,Wet,Reckless Driving,61,Male,0,18500,14.696267,121.030017,2025-09-20 09:53:00,9 AM,Saturday,September,True,Senior
MMTI-2025-0275,Marikina,C5,Taxi,Side-swipe,Unknown,Cloudy,Unknown,Unknown,61,Male,3,3500,14.604546,120.905054,2025-04-02 16:34:00,4 PM,Wednesday,April,False,Senior
MMTI-2025-0276,Quezon City,Quezon Ave,Bus,Rear-end,Fatal,Rain,Slippery,Drunk Driving,21,Male,1,98000,14.608234,120.971736,2025-03-16 01:42:00,1 AM,Sunday,March,True,18-25
MMTI-2025-0277,Quezon City,Quezon Ave,UV Express,Pedestrian,Unknown,Rain,Unknown,Reckless Driving,62,Male,3,51500,14.583313,121.057622,2025-08-20 03:39:00,3 AM,Wednesday,August,False,Senior
MMTI-2025-0278,Quezon City,EDSA,UV Express,Side-swipe,Major,Clear,Unknown,Mechanical Failure,58,Male,4,71500,14.64769,120.939294,2025-12-17 10:35:00,10 AM,Wednesday,December,False,41-60
MMTI-2025-0279,Pasay,C5,Car,Rear-end,Unknown,Clear,Unknown,Overspeeding,45,Male,4,35500,14.526013,121.016797,2025-04-10 09:28:00,9 AM,Thursday,April,False,41-60
MMTI-2025-0280,Valenzuela,Commonwealth Ave,Motorcycle,Rear-end,Fatal,Clear,Dry,Reckless Driving,49,Male,0,92500,14.563572,120.943992,2025-05-11 00:21:00,12 AM,Sunday,May,True,41-60
MMTI-2025-0281,Manila,Commonwealth Ave,Truck,Pedestrian,Unknown,Cloudy,Dry,Traffic Violation,32,Female,0,44000,14.566213,120.958715,2025-04-05 16:04:00,4 PM,Saturday,April,True,26-40
MMTI-2025-0282,Quezon City,EDSA,Motorcycle,Side-swipe,Unknown,Rain,Unknown,Mechanical Failure,20,Male,3,16500,14.577175,121.008047,2025-11-13 16:30:00,4 PM,Thursday,November,False,18-25
MMTI-2025-0283,Manila,Ortigas Ave,Jeepney,Pedestrian,Unknown,Cloudy,Dry,Reckless Driving,59,Female,2,67500,14.516469,120.919191,2025-05-25 00:58:00,12 AM,Sunday,May,True,41-60
MMTI-2025-0284,Makati,Quezon Ave,UV Express,Rear-end,Unknown,Clear,Wet,Unknown,59,Male,0,89500,14.530751,120.991845,2025-10-03 17:00:00,5 PM,Friday,October,False,41-60
MMTI-2025-0285,Makati,EDSA,Car,Side-swipe,Unknown,Clear,Unknown,Mechanical Failure,34,Female,3,59500,14.626043,120.986605,2025-06-19 01:05:00,1 AM,Thursday,June,False,26-40
MMTI-2025-0286,Taguig,España Blvd,Motorcycle,Pedestrian,Minor,Rain,Unknown,Overspeeding,62,Male,2,66000,14.521227,121.057378,2025-01-09 12:43:00,12 PM,Thursday,January,False,Senior
MMTI-2025-0287,San Juan,Aurora Blvd,Truck,Hit and Run,Minor,Cloudy,Wet,Mechanical Failure,26,Female,4,39500,14.692027,120.928815,2025-06-04 19:05:00,7 PM,Wednesday,June,False,26-40
MMTI-2025-0288,Las Piñas,EDSA,Jeepney,Pedestrian,Major,Clear,Dry,Overspeeding,54,Female,4,72000,14.689396,120.960938,2025-12-13 23:41:00,11 PM,Saturday,December,True,41-60
MMTI-2025-0289,Manila,Commonwealth Ave,Car,Rear-end,Major,Clear,Slippery,Mechanical Failure,25,Female,0,74500,14.67045,121.070278,2025-06-26 06:26:00,6 AM,Thursday,June,False,18-25
MMTI-2025-0290,Quezon City,C5,Bus,Collision,Fatal,Clear,Wet,Unknown,39,Male,1,87500,14.631095,120.920009,2025-10-09 14:41:00,2 PM,Thursday,October,False,26-40
MMTI-2025-0291,Parañaque,Ortigas Ave,Truck,Hit and Run,Fatal,Clear,Slippery,Drunk Driving,54,Male,2,56500,14.533728,120.962643,2025-11-14 02:57:00,2 AM,Friday,November,False,41-60
MMTI-2025-0292,Malabon,Roxas Blvd,Taxi,Side-swipe,Major,Rain,Slippery,Unknown,47,Female,2,41000,14.597394,120.921767,2025-04-24 22:47:00,10 PM,Thursday,April,False,41-60
MMTI-2025-0293,Mandaluyong,Commonwealth Ave,Jeepney,Rear-end,Fatal,Rain,Dry,Distracted Driving,19,Male,4,76000,14.581027,121.018007,2025-11-27 19:05:00,7 PM,Thursday,November,False,18-25
MMTI-2025-0294,Quezon City,España Blvd,Truck,Rear-end,Fatal,Cloudy,Wet,Reckless Driving,26,Female,4,67000,14.518111,120.972773,2025-01-19 17:16:00,5 PM,Sunday,January,True,26-40
MMTI-2025-0295,Pasig,Commonwealth Ave,Taxi,Pedestrian,Major,Cloudy,Wet,Drunk Driving,54,Female,0,95500,14.596701,120.971759,2025-01-06 21:15:00,9 PM,Monday,January,False,41-60
MMTI-2025-0296,Makati,Roxas Blvd,Bus,Rear-end,Minor,Rain,Wet,Traffic Violation,42,Female,3,7500,14.507981,121.029705,2025-04-23 15:14:00,3 PM,Wednesday,April,False,41-60
MMTI-2025-0297,Mandaluyong,Roxas Blvd,Jeepney,Pedestrian,Unknown,Rain,Unknown,Unknown,41,Male,4,34000,14.575266,121.081448,2025-02-22 22:33:00,10 PM,Saturday,February,True,41-60
MMTI-2025-0298,Las Piñas,Aurora Blvd,Taxi,Hit and Run,Unknown,Clear,Unknown,Drunk Driving,46,Female,1,11500,14.602908,120.956162,2025-09-22 12:22:00,12 PM,Monday,September,False,41-60
MMTI-2025-0299,Las Piñas,Katipunan Ave,UV Express,Collision,Major,Cloudy,Slippery,Distracted Driving,48,Female,3,28500,14.618158,121.029452,2025-03-18 05:10:00,5 AM,Tuesday,March,False,41-60
MMTI-2025-0300,Quezon City,Commonwealth Ave,Jeepney,Pedestrian,Major,Rain,Unknown,Overspeeding,54,Female,0,23000,14.551652,120.936008,2025-07-30 00:15:00,12 AM,Wednesday,July,False,41-60
MMTI-2025-0301,Manila,Roxas Blvd,Motorcycle,Rear-end,Unknown,Clear,Unknown,Unknown,28,Female,3,78500,14.528542,121.016529,2025-07-27 19:36:00,7 PM,Sunday,July,True,26-40
MMTI-2025-0302,Manila,Roxas Blvd,Car,Side-swipe,Unknown,Clear,Unknown,Distracted Driving,32,Female,3,18500,14.521714,120.94047,2025-04-04 19:42:00,7 PM,Friday,April,False,26-40
MMTI-2025-0303,Pasig,Katipunan Ave,Motorcycle,Rear-end,Unknown,Clear,Unknown,Overspeeding,68,Male,0,63500,14.631879,121.080397,2025-09-16 21:26:00,9 PM,Tuesday,September,False,Senior
MMTI-2025-0304,Malabon,España Blvd,Truck,Side-swipe,Minor,Rain,Unknown,Unknown,32,Female,3,46500,14.61781,121.048279,2025-10-04 00:57:00,12 AM,Saturday,October,True,26-40
MMTI-2025-0305,Malabon,Commonwealth Ave,Bus,Hit and Run,Major,Clear,Slippery,Unknown,34,Female,0,92500,14.648729,120.901423,2025-12-23 18:06:00,6 PM,Tuesday,December,False,26-40
MMTI-2025-0306,Manila,Taft Ave,UV Express,Rear-end,Fatal,Cloudy,Slippery,Distracted Driving,27,Female,0,76500,14.550727,121.070995,2025-09-25 03:33:00,3 AM,Thursday,September,False,26-40
MMTI-2025-0307,Pasig,Roxas Blvd,UV Express,Hit and Run,Major,Cloudy,Unknown,Unknown,29,Male,4,73000,14.596752,121.097702,2025-08-05 18:23:00,6 PM,Tuesday,August,False,26-40
MMTI-2025-0308,Navotas,Commonwealth Ave,Taxi,Collision,Major,Cloudy,Wet,Distracted Driving,31,Female,2,72000,14.622805,121.036913,2025-10-23 11:49:00,11 AM,Thursday,October,False,26-40
MMTI-2025-0309,Manila,C5,Taxi,Rear-end,Unknown,Clear,Unknown,Distracted Driving,22,Male,1,49000,14.516008,120.907551,2025-01-27 05:24:00,5 AM,Monday,January,False,18-25
MMTI-2025-0310,Manila,Roxas Blvd,UV Express,Pedestrian,Minor,Rain,Unknown,Unknown,18,Female,0,68000,14.557201,120.906722,2025-07-16 12:39:00,12 PM,Wednesday,July,False,18-25
MMTI-2025-0311,Caloocan,Katipunan Ave,Car,Collision,Fatal,Rain,Dry,Drunk Driving,23,Male,3,47000,14.633932,120.98109,2025-11-03 16:33:00,4 PM,Monday,November,False,18-25
MMTI-2025-0312,Makati,C5,Jeepney,Side-swipe,Unknown,Clear,Slippery,Traffic Violation,,Male,1,79500,14.692611,120.990952,2025-04-13 16:00:00,4 PM,Sunday,April,True,Unknown
MMTI-2025-0313,Mandaluyong,Commonwealth Ave,Truck,Pedestrian,Minor,Clear,Dry,Reckless Driving,39,Male,4,34500,14.675223,121.062629,2025-07-26 18:00:00,6 PM,Saturday,July,True,26-40
MMTI-2025-0314,Valenzuela,Taft Ave,Jeepney,Hit and Run,Major,Storm,Unknown,Unknown,55,Male,3,16500,14.551564,120.976535,2025-10-22 08:44:00,8 AM,Wednesday,October,False,41-60
MMTI-2025-0315,Caloocan,Ortigas Ave,Truck,Side-swipe,Unknown,Clear,Dry,Reckless Driving,33,Male,0,53000,14.63474,121.064215,2025-04-23 21:44:00,9 PM,Wednesday,April,False,26-40
MMTI-2025-0316,Pasay,Aurora Blvd,Bus,Side-swipe,Major,Clear,Slippery,Drunk Driving,65,Female,3,96000,14.539933,121.047086,2025-02-08 17:59:00,5 PM,Saturday,February,True,Senior
MMTI-2025-0317,Parañaque,Quezon Ave,Taxi,Pedestrian,Fatal,Rain,Dry,Distracted Driving,23,Female,4,2500,14.652849,121.008295,2025-05-16 06:14:00,6 AM,Friday,May,False,18-25
MMTI-2025-0318,Pasig,Ortigas Ave,Truck,Pedestrian,Fatal,Cloudy,Wet,Reckless Driving,43,Female,4,18000,14.51083,121.059854,2025-01-22 15:23:00,3 PM,Wednesday,January,False,41-60
MMTI-2025-0319,Manila,Ortigas Ave,Truck,Rear-end,Unknown,Clear,Unknown,Unknown,38,Male,0,88000,14.54215,121.016202,2025-09-02 17:02:00,5 PM,Tuesday,September,False,26-40
MMTI-2025-0320,Mandaluyong,Commonwealth Ave,Jeepney,Side-swipe,Major,Storm,Unknown,Traffic Violation,41,Female,3,56000,14.542106,121.040143,2025-06-16 11:39:00,11 AM,Monday,June,False,41-60
MMTI-2025-0321,Navotas,Roxas Blvd,Truck,Rear-end,Unknown,Rain,Unknown,Mechanical Failure,,Male,0,36500,14.660818,121.011068,2025-07-10 11:54:00,11 AM,Thursday,July,False,Unknown
MMTI-2025-0322,Pasig,Aurora Blvd,Taxi,Collision,Major,Cloudy,Unknown,Drunk Driving,58,Male,3,40000,14.550195,121.0717,2025-07-15 06:09:00,6 AM,Tuesday,July,False,41-60
MMTI-2025-0323,Pasay,EDSA,Car,Side-swipe,Unknown,Rain,Dry,Unknown,65,Male,2,48000,14.572061,121.011498,2025-01-25 12:06:00,12 PM,Saturday,January,True,Senior
MMTI-2025-0324,Malabon,C5,Bus,Pedestrian,Major,Clear,Unknown,Drunk Driving,67,Male,2,43500,14.634639,120.997499,2025-05-12 11:01:00,11 AM,Monday,May,False,Senior
MMTI-2025-0325,Pasig,Roxas Blvd,Truck,Rear-end,Major,Rain,Slippery,Unknown,58,Female,0,12000,14.5324,120.945644,2025-08-17 02:24:00,2 AM,Sunday,August,True,41-60
MMTI-2025-0326,Mandaluyong,Katipunan Ave,UV Express,Hit and Run,Fatal,Cloudy,Slippery,Unknown,44,Female,1,4500,14.525008,120.946925,2025-06-12 20:18:00,8 PM,Thursday,June,False,41-60
MMTI-2025-0327,Makati,Quezon Ave,Car,Hit and Run,Minor,Clear,Dry,Unknown,53,Male,0,,14.579403,121.052999,2025-05-09 23:44:00,11 PM,Friday,May,False,41-60
MMTI-2025-0328,Pasig,Commonwealth Ave,Motorcycle,Hit and Run,Fatal,Rain,Wet,Reckless Driving,46,Female,1,69000,14.667704,120.905714,2025-02-12 03:16:00,3 AM,Wednesday,February,False,41-60
MMTI-2025-0329,Marikina,Aurora Blvd,Truck,Pedestrian,Fatal,Clear,Unknown,Drunk Driving,62,Female,4,78000,14.591309,121.049782,2025-12-06 11:55:00,11 AM,Saturday,December,True,Senior
MMTI-2025-0330,Quezon City,Roxas Blvd,Bus,Hit and Run,Unknown,Rain,Dry,Unknown,37,Male,3,35000,14.531144,120.902111,2025-10-16 13:33:00,1 PM,Thursday,October,False,26-40
MMTI-2025-0331,San Juan,Aurora Blvd,Jeepney,Collision,Unknown,Cloudy,Slippery,Overspeeding,67,Female,2,78000,14.546243,120.901444,2025-09-25 04:22:00,4 AM,Thursday,September,False,Senior
MMTI-2025-0332,Quezon City,Taft Ave,Truck,Rear-end,Major,Rain,Unknown,Unknown,32,Male,0,56000,14.625065,121.003322,2025-07-11 06:26:00,6 AM,Friday,July,False,26-40
MMTI-2025-0333,Mandaluyong,Roxas Blvd,UV Express,Pedestrian,Fatal,Cloudy,Wet,Distracted Driving,29,Female,2,16000,14.627379,121.023546,2025-11-10 22:43:00,10 PM,Monday,November,False,26-40
MMTI-2025-0334,Pateros,Quezon Ave,Bus,Collision,Major,Clear,Unknown,Overspeeding,29,Male,2,36000,14.525008,120.987683,2025-05-20 22:39:00,10 PM,Tuesday,May,False,26-40
MMTI-2025-0335,Pasig,EDSA,Truck,Rear-end,Fatal,Cloudy,Slippery,Unknown,41,Female,0,6000,14.56605,121.068709,2025-01-05 07:05:00,7 AM,Sunday,January,True,41-60
MMTI-2025-0336,Navotas,C5,Jeepney,Hit and Run,Major,Rain,Slippery,Unknown,18,Male,0,33500,14.57696,121.094994,2025-03-16 01:17:00,1 AM,Sunday,March,True,18-25
MMTI-2025-0337,Parañaque,Aurora Blvd,UV Express,Collision,Unknown,Rain,Wet,Unknown,42,Male,2,22000,14.625833,120.908437,2025-05-07 23:02:00,11 PM,Wednesday,May,False,41-60
MMTI-2025-0338,Mandaluyong,Aurora Blvd,UV Express,Side-swipe,Major,Storm,Dry,Mechanical Failure,25,Female,0,57500,14.564903,120.933472,2025-10-09 16:07:00,4 PM,Thursday,October,False,18-25
MMTI-2025-0339,Navotas,Quezon Ave,Motorcycle,Collision,Unknown,Rain,Unknown,Drunk Driving,41,Male,1,22000,14.599984,121.037189,2025-05-22 18:07:00,6 PM,Thursday,May,False,41-60
MMTI-2025-0340,Quezon City,Ortigas Ave,UV Express,Rear-end,Unknown,Clear,Wet,Unknown,32,Male,4,84500,14.65134,121.061105,2025-06-23 20:03:00,8 PM,Monday,June,False,26-40
MMTI-2025-0341,Manila,Taft Ave,Bus,Rear-end,Fatal,Clear,Unknown,Unknown,53,Male,4,91000,14.598018,121.01334,2025-08-13 23:12:00,11 PM,Wednesday,August,False,41-60
MMTI-2025-0342,Valenzuela,Roxas Blvd,Taxi,Pedestrian,Unknown,Rain,Dry,Drunk Driving,46,Male,2,71000,14.573423,120.900144,2025-10-06 11:20:00,11 AM,Monday,October,False,41-60
MMTI-2025-0343,Pasay,EDSA,Jeepney,Side-swipe,Unknown,Rain,Slippery,Distracted Driving,60,Female,1,69000,14.636645,121.053147,2025-11-23 16:24:00,4 PM,Sunday,November,True,41-60
MMTI-2025-0344,Marikina,Taft Ave,UV Express,Side-swipe,Minor,Clear,Unknown,Distracted Driving,20,Female,1,6000,14.540416,120.997074,2025-03-20 19:18:00,7 PM,Thursday,March,False,18-25
MMTI-2025-0345,Navotas,Aurora Blvd,Jeepney,Pedestrian,Unknown,Storm,Dry,Traffic Violation,32,Male,0,28500,14.63115,121.085681,2025-02-20 01:36:00,1 AM,Thursday,February,False,26-40
MMTI-2025-0346,Quezon City,Ortigas Ave,Jeepney,Hit and Run,Fatal,Rain,Dry,Reckless Driving,51,Male,0,11000,14.666891,120.915587,2025-02-10 14:51:00,2 PM,Monday,February,False,41-60
MMTI-2025-0347,Taguig,Quezon Ave,Jeepney,Hit and Run,Major,Rain,Unknown,Mechanical Failure,54,Female,4,97500,14.611628,121.049222,2025-04-21 16:06:00,4 PM,Monday,April,False,41-60
MMTI-2025-0348,Valenzuela,Taft Ave,Motorcycle,Rear-end,Major,Clear,Unknown,Traffic Violation,60,Female,4,78500,14.588602,120.970465,2025-11-23 18:22:00,6 PM,Sunday,November,True,41-60
MMTI-2025-0349,Las Piñas,Taft Ave,Taxi,Hit and Run,Fatal,Clear,Wet,Mechanical Failure,42,Male,2,59500,14.5895,120.979418,2025-06-11 17:20:00,5 PM,Wednesday,June,False,41-60
MMTI-2025-0350,Manila,España Blvd,Car,Side-swipe,Minor,Storm,Wet,Mechanical Failure,38,Male,0,37000,14.683822,121.002254,2025-01-18 09:38:00,9 AM,Saturday,January,True,26-40
MMTI-2025-0351,Taguig,EDSA,Truck,Side-swipe,Major,Rain,Slippery,Traffic Violation,55,Female,1,34500,14.662215,120.918381,2025-10-20 18:09:00,6 PM,Monday,October,False,41-60
MMTI-2025-0352,Parañaque,C5,UV Express,Side-swipe,Unknown,Rain,Unknown,Distracted Driving,56,Male,0,95500,14.661668,120.976309,2025-07-24 18:58:00,6 PM,Thursday,July,False,41-60
MMTI-2025-0353,Malabon,Taft Ave,Taxi,Collision,Major,Rain,Unknown,Overspeeding,58,Female,0,41000,14.604877,120.963863,2025-01-29 10:22:00,10 AM,Wednesday,January,False,41-60
MMTI-2025-0354,Manila,Quezon Ave,Car,Collision,Unknown,Cloudy,Unknown,Distracted Driving,32,Female,2,52000,14.529602,120.967234,2025-10-17 04:20:00,4 AM,Friday,October,False,26-40
MMTI-2025-0355,Quezon City,España Blvd,Truck,Side-swipe,Minor,Cloudy,Unknown,Unknown,67,Female,1,63500,14.611859,120.997572,2025-09-01 18:47:00,6 PM,Monday,September,False,Senior
MMTI-2025-0356,Quezon City,Katipunan Ave,UV Express,Pedestrian,Major,Rain,Dry,Reckless Driving,67,Female,2,89500,14.684828,120.917919,2025-11-30 18:12:00,6 PM,Sunday,November,True,Senior
MMTI-2025-0357,Las Piñas,Ortigas Ave,Car,Side-swipe,Fatal,Clear,Dry,Reckless Driving,28,Male,4,58500,14.624636,120.988093,2025-12-10 13:27:00,1 PM,Wednesday,December,False,26-40
MMTI-2025-0358,Las Piñas,Commonwealth Ave,Taxi,Collision,Minor,Rain,Dry,Mechanical Failure,57,Female,2,3500,14.568654,121.060856,2025-04-30 06:43:00,6 AM,Wednesday,April,False,41-60
MMTI-2025-0359,Manila,Ortigas Ave,Car,Pedestrian,Major,Rain,Unknown,Reckless Driving,53,Female,4,95000,14.69846,121.039014,2025-06-06 14:30:00,2 PM,Friday,June,False,41-60
MMTI-2025-0360,Makati,España Blvd,Motorcycle,Side-swipe,Major,Clear,Slippery,Mechanical Failure,68,Male,0,61500,14.630952,120.901667,2025-12-09 00:24:00,12 AM,Tuesday,December,False,Senior
MMTI-2025-0361,Las Piñas,C5,Motorcycle,Side-swipe,Unknown,Rain,Unknown,Distracted Driving,38,Female,4,70000,14.517604,120.939775,2025-07-18 21:17:00,9 PM,Friday,July,False,26-40
MMTI-2025-0362,Manila,EDSA,Car,Pedestrian,Fatal,Storm,Unknown,Unknown,65,Female,0,46000,14.636862,120.971076,2025-08-23 17:59:00,5 PM,Saturday,August,True,Senior
MMTI-2025-0363,Mandaluyong,EDSA,UV Express,Side-swipe,Unknown,Clear,Unknown,Reckless Driving,32,Female,2,52000,14.631386,120.917559,2025-06-04 07:32:00,7 AM,Wednesday,June,False,26-40
MMTI-2025-0364,Pasig,Quezon Ave,Truck,Rear-end,Unknown,Rain,Unknown,Reckless Driving,56,Male,3,71000,14.526354,121.030495,2025-07-15 16:43:00,4 PM,Tuesday,July,False,41-60
MMTI-2025-0365,Parañaque,Commonwealth Ave,Bus,Pedestrian,Major,Cloudy,Wet,Drunk Driving,38,Male,4,70000,14.68972,120.923677,2025-10-25 17:43:00,5 PM,Saturday,October,True,26-40
MMTI-2025-0366,Manila,Ortigas Ave,Truck,Hit and Run,Fatal,Cloudy,Slippery,Drunk Driving,67,Female,0,18500,14.536949,121.052489,2025-06-12 04:46:00,4 AM,Thursday,June,False,Senior
MMTI-2025-0367,Pasig,Katipunan Ave,Jeepney,Rear-end,Unknown,Rain,Wet,Overspeeding,40,Male,0,63000,14.526817,121.069228,2025-11-10 19:17:00,7 PM,Monday,November,False,26-40
MMTI-2025-0368,Las Piñas,Commonwealth Ave,Taxi,Hit and Run,Unknown,Cloudy,Wet,Drunk Driving,30,Female,0,54000,14.652908,120.903003,2025-08-29 22:41:00,10 PM,Friday,August,False,26-40
MMTI-2025-0369,Parañaque,Quezon Ave,Motorcycle,Rear-end,Unknown,Clear,Unknown,Traffic Violation,47,Female,3,53500,14.655243,121.021586,2025-05-19 13:14:00,1 PM,Monday,May,False,41-60
MMTI-2025-0370,Navotas,Katipunan Ave,UV Express,Pedestrian,Unknown,Clear,Unknown,Overspeeding,51,Male,3,60000,14.665402,120.908483,2025-07-14 23:20:00,11 PM,Monday,July,False,41-60
MMTI-2025-0371,Navotas,EDSA,Jeepney,Hit and Run,Unknown,Rain,Dry,Mechanical Failure,36,Female,3,40500,14.654735,120.957183,2025-05-06 16:34:00,4 PM,Tuesday,May,False,26-40
MMTI-2025-0372,Pasig,EDSA,UV Express,Pedestrian,Major,Cloudy,Unknown,Distracted Driving,64,Male,1,76500,14.687568,121.039223,2025-03-27 13:18:00,1 PM,Thursday,March,False,Senior
MMTI-2025-0373,Marikina,Aurora Blvd,Motorcycle,Rear-end,Unknown,Clear,Wet,Unknown,23,Male,2,90500,14.629715,121.042294,2025-03-11 12:26:00,12 PM,Tuesday,March,False,18-25
MMTI-2025-0374,Taguig,C5,Motorcycle,Hit and Run,Fatal,Clear,Unknown,Unknown,64,Female,3,72000,14.576121,121.053652,2025-03-25 22:46:00,10 PM,Tuesday,March,False,Senior
MMTI-2025-0375,Pasig,Commonwealth Ave,Taxi,Rear-end,Major,Rain,Dry,Unknown,37,Male,0,,14.692193,120.957756,2025-06-21 18:55:00,6 PM,Saturday,June,True,26-40
MMTI-2025-0376,Pasig,Quezon Ave,Motorcycle,Pedestrian,Fatal,Clear,Unknown,Unknown,49,Male,4,65000,14.547576,121.017772,2025-04-03 03:57:00,3 AM,Thursday,April,False,41-60
MMTI-2025-0377,Valenzuela,C5,Jeepney,Pedestrian,Minor,Rain,Unknown,Reckless Driving,57,Female,0,25500,14.529651,121.030655,2025-09-01 14:26:00,2 PM,Monday,September,False,41-60
MMTI-2025-0378,Quezon City,Katipunan Ave,Taxi,Pedestrian,Fatal,Storm,Dry,Overspeeding,24,Female,1,22500,14.634418,121.022218,2025-01-19 04:54:00,4 AM,Sunday,January,True,18-25
MMTI-2025-0379,Makati,España Blvd,Car,Hit and Run,Unknown,Storm,Dry,Distracted Driving,67,Male,2,49000,14.679506,121.064053,2025-12-21 22:38:00,10 PM,Sunday,December,True,Senior
MMTI-2025-0380,San Juan,Aurora Blvd,Car,Collision,Fatal,Storm,Unknown,Unknown,51,Female,0,28500,14.622411,120.92186,2025-08-07 17:04:00,5 PM,Thursday,August,False,41-60
MMTI-2025-0381,Pateros,Katipunan Ave,Taxi,Side-swipe,Unknown,Clear,Slippery,Reckless Driving,51,Male,1,80500,14.612527,121.003941,2025-11-19 16:05:00,4 PM,Wednesday,November,False,41-60
MMTI-2025-0382,Pasay,Katipunan Ave,Car,Side-swipe,Major,Clear,Dry,Overspeeding,47,Male,0,28500,14.659913,121.099797,2025-11-20 15:31:00,3 PM,Thursday,November,False,41-60
MMTI-2025-0383,Las Piñas,España Blvd,Taxi,Rear-end,Minor,Rain,Wet,Reckless Driving,34,Male,2,40000,14.601338,120.964785,2025-07-31 01:21:00,1 AM,Thursday,July,False,26-40
MMTI-2025-0384,Marikina,Ortigas Ave,Truck,Pedestrian,Unknown,Clear,Wet,Mechanical Failure,39,Male,0,63000,14.683233,121.059451,2025-01-04 03:43:00,3 AM,Saturday,January,True,26-40
MMTI-2025-0385,Pasig,Aurora Blvd,Taxi,Pedestrian,Fatal,Cloudy,Unknown,Overspeeding,51,Male,4,94500,14.63564,121.011035,2025-11-27 04:30:00,4 AM,Thursday,November,False,41-60
MMTI-2025-0386,Marikina,Ortigas Ave,Motorcycle,Rear-end,Fatal,Clear,Slippery,Unknown,58,Female,4,79500,14.577913,121.019038,2025-01-10 06:36:00,6 AM,Friday,January,False,41-60
MMTI-2025-0387,Marikina,EDSA,Bus,Hit and Run,Minor,Cloudy,Wet,Traffic Violation,46,Male,1,69000,14.560464,120.922446,2025-06-07 22:54:00,10 PM,Saturday,June,True,41-60
MMTI-2025-0388,Makati,Aurora Blvd,Jeepney,Collision,Unknown,Clear,Wet,Mechanical Failure,39,Female,0,69000,14.562072,120.965468,2025-01-20 06:58:00,6 AM,Monday,January,False,26-40
MMTI-2025-0389,Pasig,Quezon Ave,UV Express,Collision,Unknown,Cloudy,Unknown,Distracted Driving,18,Male,0,89500,14.669625,121.074375,2025-02-20 16:43:00,4 PM,Thursday,February,False,18-25
